x,t
0.7966615657854321,10.297532568449387
0.2908900539146003,9.85480134221596
0.6519596041713653,10.374131312436447
0.8029796177985759,10.339012715550435
0.10112621009418085,9.801118113490942
0.012111426092245461,10.022688168740048
0.05195443832302137,10.02039258519773
0.18242106310521083,9.889370712867471
0.6691481572672312,10.221963575276277
0.7408571369528052,10.302990422999775
4.833211892271393e-05,10.063248909572877
0.2608628070902595,9.83047894849787
0.17423194554966998,9.859778880029108
0.04933187947210183,9.956503105275223
0.014367706286038713,9.926348251037746
0.11398400396190109,9.852597594217558
0.8890787097323946,10.079095861295734
0.10446013526681293,9.810544483296423
0.2691437092088684,9.8586709149816
0.4942356565660598,10.055389755459801
0.13222648772652346,9.92799536168124
0.944360416297488,10.071506810911993
0.9263047955413872,10.157636710831424
0.06339432449109118,9.90660640417099
0.2472560766122097,9.929919780469818
0.09052775731819603,9.800808802458421
0.08113410723720016,9.93929875160631
0.0013606468851360739,9.997803306205096
0.3715686772603552,9.917730231165896
0.25268620039432227,9.884014515457073
0.00265006183025828,10.004701927857448
0.07764385203156518,9.854561020272088
0.8249469196107904,10.310321963987672
0.057389899459934446,9.888064628132188
0.0209945239583319,9.966725940814129
0.23956400454332558,9.88697092670687
0.9715068176884334,10.158401158815904
0.05859075446650618,9.843952177565075
0.4517661940866,10.170757241079837
0.5800644384534638,10.121704809862623
0.05647160231473969,9.900890382174026
0.5302990503855894,10.191691579521144
0.13526443271278782,9.859221689278217
0.39981066340263643,9.968637855974418
0.4013598944167829,9.99122759752075
0.2870545120954073,9.859776100081358
0.008152242576477927,9.954689781461163
0.6977302591376089,10.356440748895823
0.10289985008327106,9.88072201502749
0.034789154721780534,9.904037683786793
0.0016626121688110352,10.041674096408984
0.3491544703096628,9.957592854881081
0.45909346443873944,10.114015517827049
0.00027515606853982137,10.030931659830975
0.2622393003583108,9.825287540178614
0.051300336182514845,9.887137305316186
0.4162479294847159,10.057104743972374
0.03040365156395272,9.976041361397204
0.4773949579341518,10.095500878273985
0.14956422807819658,9.846595767422174
0.8774630717987227,10.320571282147554
0.018912010078805396,9.935067238539437
0.11632625581873818,9.881554425112004
0.01287624002273842,9.965287795986987
0.8550582876851004,10.27110102694292
0.7697243409909579,10.382604784256722
0.06653388330834394,9.937717707352025
0.43557894101964534,10.084410882090552
0.667852124501716,10.362356317616863
0.30824794120070165,9.903228207960616
0.2805297351528522,9.913532556509331
0.0584925306137967,9.890450609163624
0.008668125373119182,9.999394765202004
0.8049961163197626,10.311368971317558
0.8107526776657866,10.319964410671302
0.4008174552015355,10.030739463015443
0.11494119921852565,9.814094205987622
0.12194732700115557,9.955755278418268
0.5270116476839501,10.108000333552274
0.8048068185121805,10.257251759114869
0.7869223241154717,10.38229266908336
0.6082058670267267,10.287651566455834
0.4122046346635846,10.045991415964899
0.007079533709368043,10.017607272503293
0.0261238412198784,9.951828022737708
0.8073996297195579,10.271901631122086
0.3677562043996145,9.966304948846238
8.458575843895002e-05,9.965972792987744
0.010296474011612992,10.028899702261324
0.4402345976095198,10.042221807472309
2.5619631032301956e-05,9.958673905492784
0.02585922940069289,9.936806687031792
0.3011087715926129,9.916592095188136
0.47871896459021107,10.070034225902711
0.42505348389221725,9.989502210462524
0.05029672316591633,9.928663043488541
0.5071992433191825,10.146219602500564
0.0562871295180643,9.883364612897688
0.10588496356214254,9.837223823362464
0.5572494179150821,10.205587347687306
0.4220229035244886,9.954454868981415
0.721180400931363,10.252540350224608
0.432454716119623,10.003905832721594
0.3229746686251144,9.905115065025
0.008774962127647029,9.99853107538832
0.1352149118196441,9.918958773759766
0.0703322958239931,9.935105272495164
0.05953094607625238,9.896693847551903
0.9467495396596619,10.13687066650987
0.15452582113818417,9.789520480255158
0.7957470566033547,10.320685467547518
0.3983359652257129,9.983573018375237
0.6317250082375744,10.28568833163875
0.25264404736523755,9.819523357748862
0.3328180920969835,9.95137854203261
0.24257367872465216,9.93201592605501
0.03811982428430735,9.928217227446227
0.5219370588458234,10.172213508033526
0.07883311951061929,9.917893980225815
0.00059126622349559,9.978758890095428
0.41663448478367043,10.031419697599222
0.03136819276002647,9.944626653351895
0.8844623488830876,10.252416698634228
0.9099797300221812,10.17022859204267
0.8369768524934331,10.299345539650703
0.13701746337479992,9.869419802522362
0.0002389069945204578,10.072079765868395
0.8617753536449406,10.32299369448865
0.18334166487022382,9.945460569817568
0.9344215391803495,10.12537384030051
0.9285634602454922,10.218922984726078
0.7276251311167221,10.333821981447443
0.08670015004100652,9.985449669966146
0.14830026057436207,9.800627521691586
0.7244336336007939,10.281846599737312
0.10043955735227568,9.834701761947619
0.028727791179195918,9.842008090111019
0.31002764587521253,9.877482090530826
0.8763857611840228,10.220086667609053
0.48445747785940424,10.11298952468576
0.3249697376436559,9.934792953647248
0.009443270941580217,10.07554201710445
0.37823388889220394,10.021927182127698
0.9802066261062751,10.027439490704838
0.019623531324786697,9.918490001214828
0.2686656285195122,9.895570177047908
0.7697835073442972,10.261647698361855
0.5487381450494746,10.275729051611455
0.4858309431951825,10.16617452699768
0.493483888255208,10.093376231218787
0.12923388780530487,9.761993349415988
0.08619617101862652,9.944107643065214
0.6550654799975147,10.282439223866584
0.6562837122386261,10.350947321758877
0.7518144056478768,10.248502996259159
0.834008306833649,10.270448437374704
0.2614710488728584,9.86650975401652
0.25151859383677805,9.862585716124604
0.6372751927615956,10.251734080978505
0.4224531113120835,10.058533774593945
0.49275749676693154,10.062541522048996
0.6332859727282356,10.263766689553494
0.792109508463803,10.328862135221023
0.11424072605509429,9.881142347720138
0.14106255431373843,9.878711376971603
0.00883260501625272,9.926645344380725
0.33440792147055487,9.850297108801348
0.0012918470456799727,10.061311818305477
0.2167815144888747,9.861074850425096
0.2944631995769193,9.852946881895035
0.08210588917124505,9.957767925910696
0.34908394179460855,9.947936892249636
0.0009302652463444846,10.057110382439276
0.0013948872028469463,10.00059975606674
0.6766716823975841,10.405698394480975
0.12973729816025698,9.935196271972233
0.016144373875359774,9.957066491066874
0.27273802267267,9.922365212946959
0.5928900718134232,10.265059564207744
0.046578715909793136,9.989955902986246
0.38799254486602053,9.93749771590211
0.007284189780862454,10.02010367690909
0.002671000302949713,10.047629068157088
0.2823377444889223,9.792857545837185
0.2922863347183747,9.829431505297322
0.40631687932401334,9.905657288954153
0.5272086249071535,10.145069570790922
0.952287280991353,10.161346332246412
0.2665660496559356,9.944680434603718
0.10430088341464974,9.865580415469742
0.6323210843507308,10.351493735135266
0.0733501083236833,9.819983173835592
0.19269590819632457,9.75358540705743
0.006155403773323058,9.985175864367477
0.0006426601917163624,10.017920841821255
0.9266919702819224,10.17726662537813
0.6988627618916021,10.211111618616433
0.4843800955477532,10.100916181583463
0.1672425107451009,9.772692992160257
0.03003092136881674,9.979599360502803
