x1,x2,y
-5.267840633254073,3.5377246241599316,0
-1.606197943399225,1.281834465987814,2
7.810419731509264,-10.221853347800092,1
-5.4201847495817495,5.108841953444692,0
-3.4345357675186285,-1.2259708111647,2
10.777727823483076,-7.50853218113865,1
-1.2482708611816518,6.194245675822261,3
-5.986215209861549,8.06488002942114,0
-2.728299761170519,5.037151011670442,0
-2.524754288142894,-0.7870407750521686,2
-1.2443643682764276,-1.5212184882071635,2
-1.4164477417819712,5.386203238508181,3
5.388261115076074,-11.01409408644044,1
-6.086193110661899,1.0752244838706888,0
-7.851910662975787,4.253542364874008,0
-1.6480777718575934,-2.5214198529721195,2
-3.6283705347803745,8.54045189802561,3
-3.7436486294252385,-1.2970951165179363,2
-5.418057580575917,7.739382971436859,3
-4.0116876504444114,6.820456549402149,3
-5.836131296240672,8.416443953152093,0
7.925000503820227,-12.70450619194868,1
-4.109728403022281,7.033920353644801,3
-1.8125249161633683,-0.7073315245660567,2
-2.1426348020039985,0.39618710586994343,2
-0.5256562231948967,-0.024837153710490556,2
-1.2736565051376874,6.021602603164086,3
-3.9956165323690813,0.6951460258027412,2
-1.8823505557607296,0.370673677189707,2
9.779531921636694,-10.670532781245512,1
-3.6520810942092137,4.333953812144477,0
5.034663387637248,-11.629321550429555,1
2.835940839440669,-11.190115388080049,1
-3.736061069178824,5.403333879126084,3
8.52427596184927,-13.173197386384386,1
-2.6575981739239634,5.343669266587428,3
-1.513416100976987,0.24435867319990368,2
6.332676405643737,-14.498101288776981,1
-3.7243543665060423,5.349956432824236,3
8.074718013037723,-9.32878216842814,1
-2.7318629230638445,7.813479403442391,3
-0.15913923334442814,0.039054447227213906,2
-2.28555721101531,-0.03665877151477029,2
-1.44186599779139,4.8855580886685015,3
-2.006097669411645,7.980746695537332,3
-1.9767196879998596,2.813123116875643,2
-6.350814805454074,6.728278428870477,0
9.035040012369322,-8.112931032085504,1
-2.9285805821481508,-2.3267059781530968,2
-2.340695238102691,6.052696485294451,3
-7.365454945787641,7.192697832982517,0
9.42412198394507,-10.036745511686776,1
-2.6706732660450427,6.173526129567522,3
10.064029458014236,-13.305119928869278,1
-2.728161546038898,7.101464729515435,3
7.887601803818704,-15.506102310378026,1
-2.7487163993502706,6.563483103203227,3
-1.4754106157332307,0.7307667099174775,2
-2.0504695299635074,1.8891183609788285,2
9.039627075471644,-10.265974199678144,1
9.741578789648727,-6.242028227949369,1
-4.062539636699491,6.089925542497292,0
-1.2102551841573526,1.3848041900395571,2
-1.714267337832644,5.977651144615745,3
11.616504861740435,-12.101436014191961,1
-3.7688746495999896,10.440071828160558,0
-5.3133498036219535,6.001271996632811,0
-1.0655406493289685,2.5300380999924075,2
-3.354088517640804,-1.4953552102094925,2
-6.281260907726005,3.5651520760046407,0
-4.077681387516171,5.779812592796231,3
7.143848029916372,-9.189671470327381,1
-2.870935414878377,-2.09589924415336,2
11.208581348047463,-11.703014205393607,1
-2.4194966257387778,0.5236009073860096,2
7.001817476048814,-15.197414174321933,1
-5.5393978158969865,7.947666649940835,3
-3.1831575619022154,-0.7441150427410872,2
8.502085885990638,-9.902124513017869,1
-1.7489826240365425,-0.841899276633913,2
-2.5662393843663147,6.842935467737735,3
-7.508720521530675,0.7481468240533475,0
8.77109533379141,-9.30871321894108,1
8.026961076904545,-7.777323116934063,1
-4.705761726365886,4.822658716032355,0
4.662567636387911,-8.98300002197946,1
-8.00354034709573,1.9389581253818715,0
-5.147817664406689,2.138568253138123,0
-3.3628010788480918,6.105175591472508,3
9.87958887091039,-9.727884577547597,1
-3.697442102778269,6.727080193205568,3
-5.2781999944812465,5.147373555969371,0
8.075791727237224,-11.344315138831595,1
-7.84550402193158,1.7228535135036656,0
-4.510991347621045,3.9731207517531915,0
-10.003285492874586,2.6792594616025944,0
-4.222477897317716,6.740107428938022,3
-2.2535461584010767,1.7872525014298892,2
7.183588520999297,-9.529332096126426,1
-3.6525669119672353,6.207612458152496,3
-4.543167581194917,6.274378042403782,3
8.284097835728922,-9.606983615868971,1
-4.384108379360214,5.481169299195771,0
8.300840696498357,-7.767473333427345,1
0.563062785629195,-1.1202856773547816,2
12.783660456558184,-8.183047926279016,1
-3.2323808349167615,5.277360736275262,3
-3.7488528400418533,8.340894381822348,0
-7.00408565849282,7.565734641598517,0
-3.846146410874539,0.8821506328120754,2
-7.989322602180456,6.54816055546836,0
6.748571778008487,-9.288636147913595,1
-2.356928625177728,6.604293357461787,3
-4.732273229139125,1.095405864491479,2
-2.184882388928013,-0.30277590040080127,2
10.386925923566281,-10.174084759089748,1
-3.2176052430441233,5.285463834083132,0
-4.179097785311383,-0.27068544019634977,2
-2.427274419263414,6.187563306556964,3
10.882469585063287,-8.872250886877938,1
10.548384523266797,-8.412517990059232,1
-3.7715232601442965,0.9630121036366943,2
