x1,x2,y
6.066505424036414,-10.857238644719429,1
5.251438696327844,-7.181750625644278,3
8.081184066640127,5.991618910941665,4
4.61181989665729,-5.341952755701417,3
-5.605081018796354,4.0393874143678445,0
3.3811970407633054,-6.119135106228925,3
8.254773382025595,5.141998689273896,4
7.74533893025464,-8.623434856657104,1
9.15126309635213,6.676202535252108,4
6.604513823749123,3.589703222545913,4
8.994776864732607,6.382345465307823,4
0.657764890953318,6.421024639771147,0
4.6377408336013,-6.695865970926159,3
8.276910978281013,4.765668506652644,4
9.013069125055218,-11.445635300854153,1
-1.9422499667326516,8.853592637806651,2
0.3801009977731957,-0.2862356611578698,0
-3.2645042994502007,4.58350511083856,2
6.541271979666124,-12.441750168279308,1
-4.0364008846167,7.929035216352925,2
-0.995641732743269,6.22965345276059,2
-3.622094106408446,1.3404182382316931,0
6.527586303329119,-8.828316376414092,1
-0.8750187186900897,2.962698304197625,0
9.4693654990766,4.533715977203924,4
4.1635666270472536,-6.242517854611782,3
3.9525973963429335,-5.68837353724681,3
8.753508206362303,4.978370201906847,4
-3.8533708898971595,-4.068712661250218,0
8.363114529374217,5.686313671591874,4
-1.8697238797310047,7.546393205177401,2
0.9948662189834998,7.531814115017306,2
-1.1171210596458305,1.9684858081127363,0
7.00137448928022,5.202248096751213,4
6.4670956505844455,-9.493495455684078,1
10.103938630190035,6.446143296696181,4
5.9497143767477185,-8.981725021571652,1
-1.5928068182697193,6.504278709770951,0
8.903011441199892,7.495506523298892,4
3.9982117927472083,-6.39038061951848,3
-1.3668594386995128,10.83191197896663,2
4.894329811215787,-10.611672358397017,1
-3.7382471351739204,3.567516583061314,2
-7.991025564047604,7.023515447347669,2
-4.483773603567644,2.2580129653844176,0
3.502574290005341,-5.31882374581037,3
10.69370497411623,6.6809289737771635,4
8.74734665856905,-11.182419002366997,1
8.092826174532616,-7.597477175211732,1
-2.202388805860725,7.235564851829884,2
-4.322067213008026,10.035887936920581,2
-2.742968053637871,2.3843515894750937,0
4.705925896392237,-11.536111873820301,1
0.08202758996130566,4.25209963112065,0
-7.618423529884507,7.726150401850207,2
9.238571825860245,4.750644860714903,4
-4.075048745561682,4.334988836127334,0
-0.9527364669917691,5.498186309051937,2
11.392478330957216,6.31648308270678,4
-0.11247741406729528,-0.9224520771204516,0
-7.465215403534844,5.9764510820932655,2
