x1,x2,y
-10.724895963956307,5.264041238864305,1
-3.640585146696399,-1.844725968793378,2
-5.905298513763072,-8.003384813697927,2
-8.417541966610125,6.526431998370011,1
1.0502421603629666,8.107225919550391,3
-11.479270846298531,7.774293055485308,1
1.3008072321091948,9.85681917363469,3
-6.641080985751842,-3.4105771875330113,2
0.40750070382400905,8.096904928285193,3
-5.178073376155183,-0.7580828193345561,0
-4.159687265940995,-0.33985075327419556,0
-8.834855561707204,8.724763289854808,1
0.5512588731148647,-7.1478237252525245,2
-5.384112622305093,-0.5217387259017974,0
-4.531005939242481,2.2547940498188983,0
-6.157895708791188,-3.2780434874528175,2
-7.285840095354865,0.4338833795721777,0
-8.218103669086483,8.30309529962594,1
-6.332460325225407,-2.7853331066023617,2
0.08541935044622362,7.771259075950868,3
-5.318898736909542,-3.1281742623605506,2
-6.466537456709762,-1.6605317402158328,0
-6.676368927837917,0.38004544515836813,0
-4.522008909352638,-2.165072841576096,2
-0.18725308646932448,6.6854253414665346,3
-8.66251676730459,8.3051039902948,1
-10.544088546743613,-10.494983084006112,2
-8.725508389101352,-3.0544299390428695,2
-9.118447471922225,6.6008615522577205,1
-10.594852659740226,6.614120139359135,1
-7.210930467205959,-0.30949230555524093,0
-6.963967868366332,0.4363916796414934,0
-1.1990009839750728,8.088376614030498,3
-6.222374105093488,0.04770649218873624,0
-6.317453485233803,-2.3440496535958566,2
-9.091986490383889,8.288782858464614,1
-7.114445559917854,-0.10514091390935798,0
-2.0739159499630215,-6.8789157365456575,2
-7.344907163907399,0.3881527006467502,2
-4.277268502779557,-4.1276512959593905,2
-10.855793319233765,6.043246052646496,1
-9.715145608834664,6.690053401169268,1
3.749187603132834,8.56974805033826,3
-10.586156684506925,6.305135929320311,1
-7.944025881656788,-0.8755882260034272,0
-5.71162871294164,-2.468099399811287,0
-11.194999992971397,8.017944204147922,1
-7.370781308658233,0.8812269965284489,0
-8.567839588129932,-9.994418348798856,2
-9.27053581685315,6.144643340035932,1
-3.91311202863949,-6.640015637097836,2
-8.094506586032695,-0.46519268347395837,0
-2.6022581519545596,-9.765604561460362,2
-6.539450220726743,-0.605565514632886,0
-10.932623783290083,5.7725465132579625,1
-5.700888266803398,-0.21250567706692391,0
-4.223100234079608,-2.1777245057071717,2
-10.911330808766465,8.618085021285026,1
-0.13386790199493737,9.421270007736625,3
-5.3173262962651755,-2.4874624225457267,2
-10.085289242589946,7.916561043895079,1
-0.010705964915012078,8.39587996176034,3
-5.100520753729235,-0.05155929953981997,0
-6.562362828984538,-0.25654955188669365,0
-8.865710449497,6.982897571407318,1
-7.9028249227544585,0.3359365796016539,0
2.4238845078524154,8.21602359735042,3
-8.067867674185269,0.16089708491494092,0
-10.437836598150845,6.5705680697337305,1
-6.646662534305313,-0.8221724849053751,0
-9.533843834488442,6.709615117745117,1
-9.073223337653051,5.944661990363326,1
-1.616261191325747,-0.8465384924645414,2
-10.63236321440995,7.931418767835729,1
-5.901451731711114,-0.6870528837620224,0
-7.690228274872622,-9.279888229714192,2
-10.08330784044568,6.402204111996818,1
-4.606359889184598,-3.3412995837765034,2
0.8775124619029203,10.687770957461293,3
-1.6458440695996233,7.3652379528917,3
0.08507591468955134,6.174341417515815,3
3.050340313468376,-2.4135457833542335,2
-1.7049637995763258,-4.957120441946926,2
-4.785147254763025,-1.18556864589643,0
-3.499741686506112,-5.800745733788821,2
-7.4014187169714445,-3.0402960786202784,2
-6.101596718949523,-5.046267211398443,2
2.2736490350032312,7.928744144973436,3
-4.111593042622149,1.3693880447455533,0
-4.461140117885844,0.0012991753931668182,0
-8.896863694060432,6.084928624767529,1
-4.587036832481997,-3.0669003562700405,0
1.5373362147553067,6.935805404907433,3
1.3009383083980532,9.479211407563499,3
3.059892619372454,8.407371107233448,3
-3.487220509150039,-0.5549641997503719,0
0.9466086869915626,7.773614078651658,3
0.7315929770265617,9.504820504248107,3
-5.209093034643306,-4.756490967585425,2
-6.188815430521789,-5.494269622643739,2
-10.70891566755907,4.7524456231034735,1
-3.46496237710125,-1.1362791110054997,0
0.2031844175367029,5.449372250491908,3
-5.677419625289364,-8.34151925509472,2
2.7609779371073193,9.307533077708815,3
-4.260686574859472,-0.8892566602236368,0
1.7233537364211429,8.726467298206266,3
2.768195714799039,9.203549256496204,3
-6.227992106792764,-2.0458011718009894,0
-3.4153302347819716,-3.8422279366308785,2
0.38076941847060064,8.293584791396631,3
0.8997368853333669,10.186786616071455,3
-12.39831198013221,-4.254223859950701,2
-10.81169070147379,4.823058995431864,1
-8.87731950409866,6.270540031046522,1
-7.845784049962823,6.975420640088408,1
-5.852372718108689,-1.7739395172631376,0
-3.9521181633349483,-0.5817087509979182,0
-7.079978648305766,-0.6639145568058483,0
-5.001091194145684,0.8574720704130607,0
-5.861860104666133,0.40405808467856286,0
-5.952430349108826,-4.577969253473374,2
-6.129012889467864,0.5351533528504264,2
-7.139842602195765,4.608579842677026,1
-7.315085418411144,-4.424159413035272,2
-1.1093867954456123,-5.6220290310512615,2
1.4994141484590882,8.826407986463225,3
-1.4440814568302276,-4.845231805621975,2
-8.238017610065912,7.468385292684592,1
1.5338813294087954,7.322280974203952,3
0.3335609540695551,7.035173639329474,3
1.5388018177675415,7.392218700961743,3
-4.550239805532092,0.11078167279681994,0
-9.947409157732679,7.421837132527211,1
1.7357913457533705,8.298726907217286,3
0.8953452015048042,8.458072757664706,3
-11.17766097127199,9.524220643380676,1
1.391250035965113,8.353490981590822,3
0.9269765905555125,7.817982310191951,3
-9.591236896362942,4.685000283005872,1
-0.5693128549400392,9.68185225234989,3
-9.536222646051732,5.882633464370162,1
-0.7835826095505716,6.676037610878401,3
-11.991932300743525,8.465771011322277,1
-9.089843107287757,-3.0692222338357347,2
-10.517235784087177,7.3144586012598,1
-0.26349238459534297,7.083679047780964,3
-10.79896570586667,6.870449285650931,1
-7.178866597151792,8.188061937578432,1
-5.613628317463813,-4.397270776458014,2
-4.746517019887327,-0.07585822425133737,0
2.246328627574821,8.401077071420866,3
-5.652567224441622,-7.206955652445366,2
2.593645064224683,8.022124046676838,3
0.4751035200663849,8.33050093966753,3
-5.948418542686495,1.1897505572995104,0
-10.550096782298844,5.639302670113183,1
-10.260023741053274,10.109768174700129,1
-3.9865786281698448,-2.3322236033421353,2
-7.767223613262367,-8.760648318743407,2
-6.137229613355153,-0.9710332389863966,0
-1.155523228253026,8.816126616499993,3
0.28034199242084745,6.933217377407184,3
0.3861847858483176,9.744863307284012,3
-8.177684777650327,8.28490755925498,1
-5.704831442506835,1.4493957846864303,0
-8.426038995559948,-2.8338114441357414,2
-10.258067607192782,7.262006715336444,1
-10.459312628657875,6.101317690999645,1
1.8193497722178007,9.521363301219552,3
-5.803736693117655,-1.077419739620978,0
-9.525493618948186,0.7121198837379927,0
-8.378032162029458,7.689827164806262,1
0.06504612305155599,8.52015212483515,3
2.654038377448435,7.36912900994189,3
-9.51133619344496,6.04378214480133,1
-3.3911096526476814,-1.0007949851919578,0
-4.139610619395201,-2.0684019449043447,0
2.6824770518587453,10.104621237795481,3
-4.28240438161911,-1.5596463725094385,0
-6.716248064917294,-0.29189754556289194,0
-2.5852692526266057,7.3572054499392285,3
-10.866235179851081,8.216012804041446,1
-8.637499266117377,-4.17812589320593,2
-4.307508687263496,-0.9133683362787488,0
-1.7219346835251539,-4.7924600138645745,2
1.6926183778026802,9.765126049716434,3
-10.250382525895068,7.287579828096348,1
-3.2100647275988043,0.8773488433618679,0
-3.3087886531868014,-2.581309067613307,2
-2.0631644633749042,-2.9622787450327364,2
-6.238472243482221,0.6479619445494489,0
-10.89572448492339,7.354500696353977,1
-9.156104126915684,7.0364880533303396,1
-9.898098054965418,8.026784889900648,1
-6.4508879902756044,-4.4599304569253535,2
1.2108034647218462,7.540362604453741,3
-9.63743024465116,-0.9829731762178668,2
-6.5124958943604545,-4.108559121865577,2
1.9916186891470173,9.532703451578874,3
