246;'5';21;213;417;673;'0';475;667;87;343;'4';675;867;758;1014;'7';673;865;93;349;'2';806;998;500;756;'9';273;465;671;927;'6';538;730;350;606;'3';467;659;671;927;'1';294;422;3;259;'8';40;232;0;256
248;'5';22;214;416;672;'0';476;668;88;344;'4';674;866;759;1015;'7';672;864;94;350;'2';805;997;501;757;'9';274;466;670;926;'6';539;731;351;607;'3';468;660;670;926;'1';293;421;2;258;'8';39;231;0;256
250;'5';23;215;415;671;'0';477;669;89;345;'4';673;865;760;1016;'7';671;863;95;351;'2';804;996;502;758;'9';275;467;669;925;'6';540;732;352;608;'3';469;661;669;925;'1';292;420;1;257;'8';38;230;1;257
252;'5';24;216;414;670;'0';478;670;90;346;'4';672;864;761;1017;'7';670;862;96;352;'2';803;995;503;759;'9';276;468;668;924;'6';541;733;353;609;'3';470;662;668;924;'1';291;419;0;256;'8';37;229;2;258
254;'5';25;217;413;669;'0';478;670;91;347;'4';671;863;762;1018;'7';670;862;97;353;'2';802;994;504;760;'9';277;469;667;923;'6';542;734;354;610;'3';471;663;667;923;'1';290;418;0;256;'8';36;228;3;259
256;'5';26;218;412;668;'0';477;669;92;348;'4';670;862;763;1019;'7';671;863;98;354;'2';801;993;505;761;'9';278;470;666;922;'6';543;735;355;611;'3';472;664;666;922;'1';289;417;1;257;'8';35;227;4;260
258;'5';27;219;411;667;'0';476;668;93;349;'4';669;861;764;1020;'7';672;864;99;355;'2';800;992;506;762;'9';279;471;665;921;'6';544;736;356;612;'3';473;665;665;921;'1';288;416;2;258;'8';34;226;5;261
260;'5';28;220;410;666;'0';475;667;94;350;'4';668;860;765;1021;'7';673;865;100;356;'2';799;991;507;763;'9';280;472;664;920;'6';545;737;357;613;'3';474;666;664;920;'1';287;415;3;259;'8';33;225;6;262
262;'5';29;221;409;665;'0';474;666;95;351;'4';667;859;766;1022;'7';674;866;101;357;'2';798;990;508;764;'9';281;473;663;919;'6';546;738;358;614;'3';475;667;663;919;'1';286;414;4;260;'8';32;224;7;263
264;'5';30;222;408;664;'0';473;665;96;352;'4';667;859;767;1023;'7';675;867;102;358;'2';797;989;509;765;'9';282;474;662;918;'6';547;739;359;615;'3';475;667;662;918;'1';285;413;5;261;'8';31;223;8;264
266;'5';31;223;407;663;'0';472;664;97;353;'4';668;860;767;1023;'7';676;868;103;359;'2';796;988;510;766;'9';283;475;661;917;'6';548;740;360;616;'3';475;667;661;917;'1';284;412;6;262;'8';30;222;9;265
268;'5';32;224;406;662;'0';471;663;98;354;'4';669;861;766;1022;'7';677;869;104;360;'2';795;987;510;766;'9';283;475;660;916;'6';549;741;361;617;'3';476;668;660;916;'1';283;411;7;263;'8';29;221;10;266
270;'5';33;225;405;661;'0';470;662;99;355;'4';670;862;766;1022;'7';678;870;105;361;'2';794;986;509;765;'9';282;474;659;915;'6';550;742;362;618;'3';477;669;659;915;'1';282;410;8;264;'8';28;220;11;267
272;'5';34;226;404;660;'0';469;661;100;356;'4';671;863;767;1023;'7';679;871;106;362;'2';793;985;508;764;'9';281;473;658;914;'6';551;743;363;619;'3';478;670;658;914;'1';281;409;9;265;'8';27;219;12;268
274;'5';35;227;403;659;'0';468;660;101;357;'4';672;864;767;1023;'7';680;872;107;363;'2';792;984;507;763;'9';280;472;657;913;'6';552;744;364;620;'3';479;671;657;913;'1';280;408;10;266;'8';26;218;13;269
276;'5';36;228;402;658;'0';467;659;102;358;'4';673;865;766;1022;'7';681;873;108;364;'2';791;983;506;762;'9';279;471;656;912;'6';553;745;365;621;'3';480;672;656;912;'1';279;407;11;267;'8';25;217;14;270
278;'5';37;229;401;657;'0';466;658;103;359;'4';674;866;765;1021;'7';682;874;109;365;'2';790;982;505;761;'9';278;470;655;911;'6';554;746;366;622;'3';481;673;655;911;'1';278;406;12;268;'8';24;216;15;271
280;'5';38;230;400;656;'0';465;657;104;360;'4';675;867;764;1020;'7';683;875;110;366;'2';789;981;504;760;'9';277;469;654;910;'6';555;747;367;623;'3';482;674;654;910;'1';277;405;13;269;'8';23;215;16;272
282;'5';39;231;399;655;'0';464;656;105;361;'4';676;868;763;1019;'7';684;876;111;367;'2';788;980;503;759;'9';276;468;653;909;'6';556;748;368;624;'3';483;675;653;909;'1';276;404;14;270;'8';22;214;17;273
284;'5';40;232;398;654;'0';463;655;106;362;'4';677;869;762;1018;'7';685;877;112;368;'2';787;979;502;758;'9';275;467;652;908;'6';557;749;369;625;'3';484;676;652;908;'1';275;403;15;271;'8';21;213;18;274
286;'5';41;233;397;653;'0';462;654;107;363;'4';678;870;761;1017;'7';686;878;113;369;'2';786;978;501;757;'9';274;466;651;907;'6';558;750;370;626;'3';485;677;651;907;'1';274;402;16;272;'8';20;212;19;275
288;'5';42;234;396;652;'0';461;653;108;364;'4';679;871;760;1016;'7';687;879;114;370;'2';785;977;500;756;'9';273;465;650;906;'6';559;751;371;627;'3';486;678;650;906;'1';273;401;17;273;'8';19;211;20;276
290;'5';43;235;395;651;'0';460;652;109;365;'4';680;872;759;1015;'7';688;880;115;371;'2';784;976;499;755;'9';272;464;649;905;'6';560;752;372;628;'3';487;679;649;905;'1';272;400;18;274;'8';18;210;21;277
292;'5';44;236;394;650;'0';459;651;110;366;'4';681;873;758;1014;'7';689;881;116;372;'2';783;975;498;754;'9';271;463;648;904;'6';561;753;373;629;'3';488;680;648;904;'1';271;399;19;275;'8';17;209;22;278
294;'5';45;237;393;649;'0';458;650;111;367;'4';682;874;757;1013;'7';690;882;117;373;'2';782;974;497;753;'9';270;462;647;903;'6';562;754;374;630;'3';489;681;647;903;'1';270;398;20;276;'8';16;208;23;279
296;'5';46;238;392;648;'0';457;649;112;368;'4';683;875;756;1012;'7';691;883;118;374;'2';781;973;496;752;'9';269;461;646;902;'6';563;755;375;631;'3';490;682;646;902;'1';269;397;21;277;'8';15;207;24;280
298;'5';47;239;391;647;'0';456;648;113;369;'4';684;876;755;1011;'7';692;884;119;375;'2';780;972;495;751;'9';268;460;645;901;'6';564;756;376;632;'3';491;683;645;901;'1';268;396;22;278;'8';14;206;25;281
